MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/01/28 15:14:40.999),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSR_US,GSR_US_TONIC,GSR_US_PHASIC,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
0,NewMedia0,15753,259.35437,8669121734,0.84859,0.87501,259.12427,0.2301,470,1,0.94902,0.80765,1,0.65156,0.975,0, ,0,,0.11737,0.70024,19.38513,1.05326,1,0.55357,0.76324,12.7628,1.06845,1,0,0,16,5.19581,1,3.45188,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,159.14513,48.03062,0
0,NewMedia0,15774,259.69952,8672573275,0.82277,0.84178,259.37088,0.32864,471,1,0.83593,0.84457,1,0.65156,0.975,0, ,0,,0.06002,0.69275,20.4607,1.07663,1,0.48855,0.74787,15.85268,1.07663,1,0,0,16,4.37762,1,4.07481,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,61.20132,144.09814,0
0,NewMedia0,15830,260.6192,8681770262,0.82378,0.85634,259.71582,0.90338,472,1,0.83885,0.86308,1,0.65156,0.975,0, ,0,,0.08737,0.59331,21.41257,0.98666,1,0.53959,0.67252,17.1426,0.98027,1,0,0,16,4.75323,1,4.21284,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,15.84385,277.03033,0
0,NewMedia0,15855,261.03094,8685887448,0.82729,0.88002,260.63574,0.3952,473,1,0.80435,0.74573,1,0.65156,0.975,0, ,0,,0.16896,0.58612,19.98094,0.92945,1,0.62367,0.67365,16.55887,0.92945,1,0,0,16,4.19225,1,3.84223,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,26.44751,284.7627,0
0,NewMedia0,15886,261.5405,8690983122,0.82574,0.82411,261.04639,0.49411,474,1,0.85412,0.90525,0,0.65156,0.975,0, ,0,,0.17679,0.59379,11.36203,0.9502,0,0.63758,0.6724,9.98123,0.94445,0,95,0,15,3.68576,0,2.32979,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,60.45617,92.82163,0
0,NewMedia0,15924,262.16364,8697214391,0.51614,0.7427,261.9006,0.26303,475,1,0.5135,0.63885,1,0.6526,0.99907,0, ,0,,0.1575,0.58152,20.65125,0.97833,1,0.61569,0.65445,19.80347,0.98408,1,0,0,16,3.98268,1,3.93763,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,600.89917,171.58633,0
0,NewMedia0,15937,262.3782,8699360212,0.31849,0.68146,262.18106,0.19714,476,1,0.23721,0.65205,1,0.65677,0.99907,0, ,0,,0.134,0.57971,19.47909,0.96037,1,0.59534,0.64991,17.64157,0.95398,1,0,0,16,3.84367,1,3.70055,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,385.2084,170.11349,0
0,NewMedia0,15963,262.80725,8703650635,0.24012,0.65042,262.39462,0.41263,477,1,0.45259,0.68232,1,0.73281,0.89722,0, ,0,,0.11479,0.58045,20.4157,1.01542,1,0.57709,0.64376,19.42169,1.01542,1,0,0,16,4.26961,1,4.06485,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,154.15948,167.44023,0
0,NewMedia0,15985,263.16681,8707246311,0.49691,0.69454,262.87241,0.2944,478,1,0.58387,0.72595,1,0.66094,0.82685,0, ,0,,0.1256,0.58254,22.80996,0.94171,1,0.58693,0.64853,20.88034,0.94171,1,0,0,16,4.15709,1,4.01071,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,495.33401,354.4798,0
0,NewMedia0,16039,264.05298,8716107840,0.57539,0.69586,263.18503,0.86795,479,1,0.70053,0.75845,1,0.59583,0.70093,0, ,0,,0.18513,0.58469,20.64828,0.96747,1,0.64165,0.6665,17.57056,0.96747,1,0,0,16,4.32083,1,4.12445,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,150.68832,359.45795,0
0,NewMedia0,16065,264.4816,8720394050,0.87894,0.66676,264.11948,0.36212,480,1,0.83689,0.62856,1,0.59583,0.70093,0, ,0,,0.20038,0.58147,21.85474,0.96747,1,0.65676,0.66924,19.31816,0.96747,1,0,0,16,4.3337,1,4.24467,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,583.66278,3.08665,0
0,NewMedia0,16089,264.87518,8724330041,0.825,0.63793,264.49658,0.3786,481,1,0.82387,0.62765,1,0.59583,0.70093,0, ,0,,0.20996,0.58049,22.71622,0.92444,1,0.66506,0.66986,20.28148,0.92444,1,0,0,16,4.44033,1,4.28236,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,108.14413,163.26674,0
0,NewMedia0,16108,265.18637,8727441763,0.83745,0.55074,264.89062,0.29575,482,1,0.83298,0.46634,1,0.59583,0.70093,0, ,0,,0.21246,0.57228,23.17155,0.94353,1,0.66663,0.66277,19.24224,0.94993,1,0,0,16,4.39957,1,4.54859,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,97.15184,75.7562,0
0,NewMedia0,16152,265.90997,8734677822,0.84697,0.43268,265.2027,0.70728,483,1,0.81785,0.42037,1,0.59583,0.70093,0, ,0,,0.21228,0.56961,23.47648,0.91777,1,0.66612,0.65845,20.91573,0.91777,1,0,0,16,4.55665,1,4.33221,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,128.80827,81.84195,0
0,NewMedia0,16178,266.33728,8738950986,0.83556,0.38637,265.92682,0.41046,484,1,0.90499,0.35139,1,0.59583,0.70093,0, ,0,,0.21151,0.56979,21.61554,0.97972,1,0.66421,0.65864,19.03538,0.97972,1,0,0,15,4.41958,1,4.30094,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,54.60226,113.65414,0
0,NewMedia0,16204,266.76355,8743213758,0.86337,0.36576,266.35312,0.41043,485,1,0.76363,0.39483,1,0.59583,0.70093,0, ,0,,0.21023,0.56836,21.70532,0.91777,1,0.66462,0.65817,19.94105,0.92352,1,0,0,15,4.37063,1,3.76088,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,57.8489,22.62975,0
0,NewMedia0,16227,267.14182,8746996383,0.26102,0.33681,266.82922,0.31259,486,1,-0.02937,0.32711,1,0.59583,0.70093,0, ,0,,0.15883,0.56555,17.11339,0.9736,1,0.61885,0.64077,16.16325,0.97999,1,0,0,15,5.02923,1,4.58074,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1156.93457,178.45139,0
0,NewMedia0,16253,267.57068,8751284897,-0.04508,0.34315,267.20895,0.36172,487,1,-0.05342,0.3228,1,0.59583,0.70093,0, ,0,,0.12972,0.56303,20.12102,0.89951,1,0.59141,0.62852,17.57581,0.90527,1,0,0,15,3.90182,1,3.69671,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,587.75189,180.66751,0
0,NewMedia0,16273,267.89719,8754550009,-0.04327,0.25571,267.58493,0.31226,488,1,-0.02115,0.21607,1,0.59583,0.70093,0, ,0,,0.12812,0.56277,20.45766,0.94864,1,0.58929,0.62771,17.6647,0.94864,1,0,0,15,3.96251,1,3.64075,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,94.4991,87.89248,0
0,NewMedia0,16301,268.35699,8759148215,-0.02194,0.19376,267.91354,0.44345,489,1,-0.02194,0.11469,1,0.59583,0.70093,0, ,0,,0.12309,0.56154,20.90823,0.94797,1,0.58476,0.62558,18.26358,0.94158,1,0,0,15,3.84695,1,3.73824,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,78.44497,58.52893,0
0,NewMedia0,16338,268.96533,8765231595,-0.00119,0.18883,268.37357,0.59177,490,1,0.012,0.16127,1,0.59583,0.70093,0, ,0,,0.14527,0.57508,18.70472,0.98067,1,0.59361,0.63408,17.8547,0.97353,1,0,0,15,4.51614,1,4.04012,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,40.19421,7.61214,0
0,NewMedia0,16367,269.44153,8769993326,-0.01501,0.13195,268.98297,0.45856,491,1,0.01909,0.21838,1,0.59583,0.70093,0, ,0,,0.15707,0.55497,20.02119,0.96638,1,0.60835,0.61908,19.57622,0.96638,1,0,0,15,4.30991,1,3.86792,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,66.91612,113.36158,0
0,NewMedia0,16381,269.67151,8772293223,0.085,0.15042,269.45877,0.21274,492,1,0.16487,0.24925,0,0.59583,0.70093,0, ,0,,0.11951,0.56423,17.43349,0.99306,0,0.55543,0.64411,8.70514,0.99306,0,96,0,15,5.63489,0,2.41667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,193.05252,354.06921,0
0,NewMedia0,16418,270.27921,8778370187,0.06966,0.42541,269.98376,0.29544,493,1,0.04709,0.37135,1,0.59583,0.70093,0, ,0,,0.08234,0.57651,19.46626,1.00797,1,0.53747,0.63964,19.70648,1.00797,1,0,0,16,4.02643,1,3.97281,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,298.44608,264.33643,0
0,NewMedia0,16447,270.7572,8783150143,0.0827,0.31807,270.29617,0.46103,494,1,0.07551,0.25056,1,0.59583,0.70093,0, ,0,,0.15018,0.58637,20.61324,0.97493,1,0.60285,0.66492,18.24877,0.98847,1,0,0,16,3.8941,1,3.85858,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,118.6,77.81301,0
0,NewMedia0,16531,272.13556,8796933567,0.06841,0.21026,270.77289,1.36267,495,1,0.08438,0.22917,1,0.59583,0.70093,0, ,0,,0.12651,0.58255,20.21403,0.97305,1,0.57885,0.65709,20.23203,0.97305,1,0,0,15,4.15179,1,3.74852,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,119.62373,103.25935,0
0,NewMedia0,16557,272.56281,8801206298,0.08931,0.23369,272.15234,0.41046,496,1,0.05726,0.27943,1,0.59583,0.70093,0, ,0,,0.12701,0.58482,20.68697,0.96638,1,0.57936,0.65793,19.82692,0.96638,1,0,0,15,4.30752,1,3.87192,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,47.44014,327.7648,0
0,NewMedia0,16586,273.04071,8805985216,0.09552,0.22097,272.57944,0.46127,497,1,0.10855,0.20385,1,0.59583,0.70093,0, ,0,,0.1276,0.58466,19.69443,1.00116,1,0.57979,0.65916,18.74924,0.99401,1,0,0,15,3.98317,1,3.78007,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,18.19023,49.04447,0
0,NewMedia0,16626,273.69653,8812543610,0.14271,0.22487,273.05719,0.63934,498,1,0.17515,0.23036,1,0.59583,0.70093,0, ,0,,0.13704,0.58814,20.15873,0.97305,1,0.58921,0.66531,19.38783,0.97305,1,0,0,15,4.09184,1,3.87793,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,90.70267,357.33838,0
0,NewMedia0,16657,274.20663,8817644443,0.17285,0.22979,273.71292,0.49371,499,1,0.20875,0.18082,1,0.59583,0.70093,0, ,0,,0.15137,0.58614,19.5067,1.0145,1,0.60156,0.66682,18.82464,1.0145,1,0,0,15,4.01869,1,3.74595,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,58.11224,354.75372,0
0,NewMedia0,16684,274.64902,8822068194,0.18564,0.21572,274.2225,0.42651,500,1,0.16308,0.20084,1,0.59583,0.70093,0, ,0,,0.14781,0.5882,19.5094,1.02165,1,0.59773,0.66778,18.30606,1.0145,1,0,0,14,4.15325,1,3.7418,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,28.87806,31.74898,0
0,NewMedia0,16779,276.21002,8837678414,0.16737,0.20953,274.66556,1.54446,501,1,0.23316,0.17789,1,0.59583,0.70093,0, ,0,,0.14726,0.59261,19.26409,0.99306,1,0.59784,0.6729,18.04576,0.99306,1,0,0,14,3.8269,1,3.71631,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,35.70975,169.21001,0
0,NewMedia0,16805,276.63776,8841955540,0.20638,0.19756,276.22632,0.41144,502,1,0.19308,0.13185,1,0.59583,0.70093,0, ,0,,0.14357,0.59219,17.90255,0.99306,1,0.59424,0.67272,17.03988,0.99306,1,0,0,14,3.65373,1,3.71012,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,76.00666,9.79276,0
0,NewMedia0,16833,277.09714,8846549419,0.20038,0.18205,276.65408,0.44305,503,1,0.23165,0.18117,1,0.59583,0.70093,0, ,0,,0.14809,0.59437,17.27123,0.99306,1,0.5985,0.67409,16.50512,0.99306,1,0,0,14,3.59033,1,3.51025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,20.32978,124.51746,0
0,NewMedia0,16870,277.70535,8852631767,0.24109,0.20158,277.11359,0.59177,504,1,0.28752,0.13967,1,0.59583,0.70093,0, ,0,,0.16509,0.59559,18.33016,1.02288,1,0.61468,0.67902,16.86166,1.02288,1,0,0,13,3.67687,1,3.67359,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,80.95911,344.89838,0
0,NewMedia0,16892,278.06616,8856239868,0.25409,0.19894,277.7218,0.34436,505,1,-0.03898,0.27237,1,0.59583,0.70093,0, ,0,,0.15024,0.5969,18.52834,0.99306,1,0.59979,0.67556,17.02879,0.99306,1,0,0,13,3.7131,1,3.38611,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,25.12234,6.51671,0
0,NewMedia0,16928,278.65866,8862164596,-0.04061,0.26336,278.13254,0.52612,506,1,0.00999,0.33122,1,0.59583,0.70093,0, ,0,,0.13744,0.59656,19.18442,0.97972,1,0.58745,0.67236,17.48615,0.97972,1,0,0,13,3.75102,1,3.63692,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,570.08539,187.00989,0
0,NewMedia0,16949,279.00275,8865605592,-0.01363,0.24082,278.67535,0.32739,507,1,-0.02036,0.1705,1,0.59583,0.70093,0, ,0,,0.13693,0.59767,19.47497,1.00831,1,0.58667,0.67256,16.77254,1.00831,1,0,0,13,3.86347,1,3.55948,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,57.23633,25.17031,0
0,NewMedia0,16973,279.39682,8869546391,-0.01612,0.22453,279.01974,0.37708,508,1,-0.00063,0.25477,1,0.59583,0.70093,0, ,0,,0.13556,0.59799,19.1009,0.96053,1,0.5857,0.67213,16.82618,0.96692,1,0,0,13,3.72503,1,3.4923,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,18.2312,105.20252,0
0,NewMedia0,17000,279.84073,8873985341,-0.0325,0.24284,279.41348,0.42725,509,1,-0.02001,0.19336,1,0.59583,0.70093,0, ,0,,0.16049,0.62314,18.73,1.11719,1,0.59553,0.68786,17.31274,1.11719,1,0,0,13,3.98043,1,3.67815,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,37.14997,212.16078,0
0,NewMedia0,17020,280.17001,8877278470,0.00101,0.21416,279.85715,0.31287,510,1,0.01863,0.19002,1,0.59583,0.70093,0, ,0,,0.16536,0.65246,18.09401,1.1263,1,0.59069,0.71566,16.3435,1.1263,1,0,0,12,3.94199,1,3.61238,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,71.40691,25.70727,0
0,NewMedia0,17050,280.6622,8882200295,0.03956,0.18216,280.18631,0.47589,511,1,0.0903,0.17053,1,0.59583,0.70093,0, ,0,,0.00509,0.66329,12.81125,1.14453,0,0.4163,0.69606,15.69568,1.15365,1,0,0,12,3.64754,0,3.81945,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,81.68697,25.02909,0
0,NewMedia0,17073,281.0397,8885975291,0.09995,0.18812,280.6788,0.3609,512,1,0.07827,0.07345,1,0.59583,0.70093,0, ,0,,0.00509,0.66329,12.81125,1.11719,0,0.39927,0.67759,14.43,1.11719,1,0,0,12,3.64754,0,4.19466,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,116.12733,356.82254,0
0,NewMedia0,17082,281.18759,8887453940,0.08544,0.10198,281.05618,0.13141,513,1,0.06807,0.06701,0,0.59583,0.70093,0, ,0,,0.00509,0.66329,12.81125,1.11719,0,0.43537,0.67966,13.79157,1.11719,0,97,0,12,3.64754,0,4.17893,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,97.11301,106.6709,0
0,NewMedia0,17107,281.59842,8891562510,0.17501,0.14371,281.35196,0.24646,514,1,0.29545,0.13204,1,0.59583,0.70093,0, ,0,,0.60483,0.67658,15.76467,1.00051,1,0.55529,0.67523,13.04846,1.00051,0,0,0,13,3.22242,1,4.18701,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,177.78177,345.31503,0
0,NewMedia0,17121,281.82834,8893861456,0.15444,0.19004,281.61472,0.21362,515,1,0.12742,0.18812,1,0.59583,0.70093,0, ,0,,0.22455,0.67539,14.7798,1.03089,1,0.66439,0.68768,15.05295,1.04609,1,0,0,12,3.94481,1,3.72761,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,63.74519,231.71552,0
0,NewMedia0,17191,282.97836,8905361822,0.16041,0.1857,281.84488,1.13348,516,1,0.18401,0.23796,1,0.59583,0.70093,0, ,0,,0.27604,0.68289,15.94896,1.05986,1,0.71297,0.71479,16.40176,1.0679,1,0,0,10,3.47675,1,3.4548,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,12.38372,22.24065,0
0,NewMedia0,17209,283.27414,8908319822,0.19411,0.20573,282.99521,0.27893,517,1,0.2227,0.31126,1,0.59583,0.70093,0, ,0,,0.27094,0.67996,16.52669,1.02409,1,0.70748,0.71829,17.54721,1.01605,1,0,0,10,3.5393,1,3.56027,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,68.22441,341.51373,0
0,NewMedia0,17245,283.86581,8914236101,0.2355,0.21692,283.29068,0.57513,518,1,0.26593,0.26313,1,0.59583,0.70093,0, ,0,,0.27676,0.67555,17.44678,1.11719,1,0.71486,0.72016,17.70506,1.10915,1,0,0,10,3.62547,1,3.61011,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,80.38242,351.353,0
0,NewMedia0,17272,284.3093,8918671083,0.28377,0.24378,283.88217,0.42712,519,1,0.33414,0.29522,1,0.59583,0.70093,0, ,0,,0.27952,0.66921,17.95742,1.0089,1,0.71612,0.72691,18.29875,1.02409,1,0,0,10,3.70472,1,3.74979,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,97.1123,342.61963,0
0,NewMedia0,17291,284.62204,8921798783,0.32302,0.21658,284.32559,0.29645,520,1,0.33526,0.25424,1,0.59583,0.70093,0, ,0,,0.28052,0.6689,18.48981,1.03965,1,0.71746,0.72835,18.44393,1.03965,1,0,0,10,3.90166,1,3.78051,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,80.88316,21.29627,0
0,NewMedia0,17315,285.01627,8925740565,0.36095,0.24631,284.6384,0.37787,521,1,0.36833,0.37289,0,0.59583,0.70093,0, ,0,,0.28185,0.67865,17.16097,1.02165,0,0.71986,0.73581,18.09757,1.02165,0,98,0,9,3.60436,0,3.58231,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,79.58965,336.20758,0
0,NewMedia0,17358,285.72208,8932799159,0.39,0.36797,285.37692,0.34515,522,1,0.37691,0.32564,1,0.59583,0.70093,0, ,0,,0.25765,0.64478,17.83026,1.01481,1,0.70182,0.69026,19.28488,1.02196,1,0,0,10,3.80959,1,3.75911,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,142.74112,293.00113,0
0,NewMedia0,17391,286.26376,8938216022,0.39895,0.31422,285.73862,0.52515,523,1,0.4027,0.28355,1,0.59583,0.70093,0, ,0,,0.23254,0.66429,19.1957,1.03717,1,0.67396,0.70306,19.34121,1.03003,1,0,0,10,3.83364,1,3.78542,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,60.54,73.51014,0
0,NewMedia0,17430,286.90482,8944626364,0.42655,0.28238,286.28036,0.62445,524,1,0.47249,0.24351,1,0.59583,0.70093,0, ,0,,0.23877,0.66517,17.87099,1.04519,1,0.678,0.7067,17.52127,1.05323,1,0,0,10,3.74389,1,3.63652,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,63.17144,32.98005,0
0,NewMedia0,17471,287.57852,8951363122,0.47001,0.25502,286.92221,0.65631,525,1,0.48384,0.22319,1,0.59583,0.70093,0, ,0,,0.25043,0.66531,17.47397,1.06845,1,0.68891,0.71141,17.19172,1.05326,1,0,0,10,3.66572,1,3.86135,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,88.52066,19.50002,0
0,NewMedia0,17507,288.1705,8957283062,0.52384,0.27394,287.59464,0.57587,526,1,0.54545,0.26924,1,0.59583,0.70093,0, ,0,,0.24847,0.66952,18.19444,1.04432,1,0.68681,0.71602,18.33914,1.03717,1,0,0,10,3.68762,1,3.74658,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,105.35413,348.81653,0
0,NewMedia0,17538,288.67929,8962370803,0.57883,0.28404,288.18698,0.49231,527,1,0.62175,0.2748,1,0.59583,0.70093,0, ,0,,0.25165,0.66802,18.49905,1.03774,1,0.68911,0.7162,18.37025,1.02969,1,0,0,9,3.85405,1,3.81706,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,106.14279,354.10144,0
0,NewMedia0,17580,289.36972,8969275331,0.64855,0.28794,288.69559,0.67413,528,1,0.66582,0.2327,1,0.59583,0.70093,0, ,0,,0.25606,0.66839,17.70492,1.02165,1,0.69255,0.71831,16.58515,1.02165,1,0,0,9,3.88672,1,3.83707,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,133.92856,358.19778,0
0,NewMedia0,17605,289.77933,8973371426,0.70087,0.26889,289.38577,0.39355,529,1,0.70783,0.29687,1,0.59583,0.70093,0, ,0,,0.30128,0.69356,16.46872,1.03003,1,0.72984,0.74165,16.08111,1.02288,1,0,0,9,3.83526,1,3.8562,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,102.5397,11.57464,0
0,NewMedia0,17634,290.25656,8978144018,0.74959,0.30993,289.79581,0.46075,530,1,0.81197,0.3067,1,0.59583,0.70093,0, ,0,,0.32628,0.71069,16.41723,1.1088,1,0.75424,0.75858,14.07972,1.1088,1,0,0,9,4.38672,1,3.7149,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,103.51193,334.64697,0
0,NewMedia0,17657,290.63449,8981923152,0.81166,0.31324,290.27243,0.36206,531,1,0.85705,0.27993,1,0.59583,0.70093,0, ,0,,0.25214,0.71456,19.05755,1.11719,1,0.67706,0.75563,16.10134,1.11719,1,0,0,9,4.04294,1,3.95949,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,119.22804,358.28186,0
0,NewMedia0,17699,291.32419,8988819813,0.83749,0.28831,290.65195,0.67224,532,1,0.8996,0.30471,1,0.59583,0.70093,0, ,0,,0.2052,0.70537,18.74018,1.08522,1,0.63899,0.73599,14.95696,1.07003,1,0,0,9,4.0434,1,3.40187,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,56.43095,28.49756,0
0,NewMedia0,17719,291.65274,8992105411,0.83809,0.33357,291.34042,0.31232,533,1,0.61676,0.32069,1,0.59583,0.70093,0, ,0,,0.20529,0.70356,19.36532,1.04432,1,0.63884,0.73601,17.76088,1.05951,1,0,0,9,4.00306,1,3.67387,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,48.8944,271.35004,0
0,NewMedia0,17738,291.96445,8995222541,-0.01644,0.30817,291.71896,0.24548,534,1,-0.04602,0.25694,1,0.59583,0.70093,0, ,0,,0.16482,0.70721,17.10867,1.06863,1,0.60039,0.72463,16.56991,1.08579,1,0,0,8,3.83872,1,3.42085,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1640.927,179.0421,0
0,NewMedia0,17774,292.55588,9001137183,-0.0689,0.22077,291.98288,0.573,535,1,-0.00731,0.21633,1,0.59583,0.70093,0, ,0,,0.13305,0.70247,17.70446,1.05951,1,0.57128,0.71172,15.912,1.06756,1,0,0,8,3.54756,1,3.45217,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,138.03987,136.85851,0
0,NewMedia0,17807,293.09866,9006564650,-0.01202,0.23819,292.57236,0.52631,536,1,-0.0082,0.23218,1,0.59583,0.70093,0, ,0,,0.13364,0.69666,17.39853,1.05354,1,0.57405,0.70813,16.28514,1.03835,1,0,0,8,3.67387,1,3.36984,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,110.81826,350.22556,0
0,NewMedia0,17836,293.5748,9011326280,0.01402,0.23138,293.11496,0.45984,537,1,-0.00025,0.16484,1,0.59583,0.70093,0, ,0,,0.03964,0.67906,19.15775,1.10076,1,0.48808,0.69361,16.69938,1.1088,1,0,0,8,3.9461,1,3.47114,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,50.53487,8.36851,0
0,NewMedia0,17853,293.85385,9014116856,0.01168,0.22885,293.5914,0.26245,538,1,0.03559,0.25128,1,0.59583,0.70093,0, ,0,,0.01935,0.70898,20.03676,1.02165,1,0.47238,0.71547,18.34239,1.02165,1,0,0,8,3.95226,1,3.69774,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,5.25844,148.69324,0
0,NewMedia0,17901,294.64249,9022002818,0.07307,0.33298,294.21634,0.42615,539,1,0.06111,0.29011,1,0.59583,0.70093,0, ,0,,0.05164,0.65729,20.1342,0.98639,1,0.50418,0.67403,19.50012,0.98639,1,0,0,9,4.20525,1,3.80216,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,162.91223,316.34512,0
