Timestamp,TimeInCreasingInSecOnly,ScrollY,Direction,Speed (px/s),Page Height
37:28.4,367.77,596.7999878,None,0,1292
37:28.4,367.7864,596.7999878,None,0,1292
37:28.4,367.8028,596.7999878,None,0,1292
37:28.4,367.8192,596.7999878,None,0,1292
37:28.4,367.8356,596.7999878,None,0,1292
37:28.4,367.852,596.7999878,None,0,1292
37:28.4,367.8684,596.7999878,None,0,1292
37:28.4,367.8848,596.7999878,None,0,1292
37:28.5,367.9012,596.7999878,None,0,1292
37:28.5,367.9176,596.7999878,None,0,1292
37:28.5,367.934,596.7999878,None,0,1292
37:28.5,367.9504,596.7999878,None,0,1292
37:28.5,367.9668,596.7999878,None,0,1292
37:28.5,367.9832,596.7999878,None,0,1292
37:28.5,367.9996,596.7999878,None,0,1292
37:28.5,368.016,596.7999878,None,0,1292
37:28.5,368.0324,596.7999878,None,0,1292
37:28.5,368.0488,596.7999878,None,0,1292
37:28.5,368.0652,596.7999878,None,0,1292
37:28.5,368.0816,596.7999878,None,0,1292
37:28.5,368.098,596.7999878,None,0,1292
37:28.5,368.1144,596.7999878,None,0,1292
37:28.5,368.1308,596.7999878,None,0,1292
37:28.5,368.1472,596.7999878,None,0,1292
37:28.5,368.1636,596.7999878,None,0,1292
37:28.5,368.18,596.7999878,None,0,1292
37:28.5,368.1964,596.7999878,None,0,1292
37:28.5,368.2128,596.7999878,None,0,1292
37:28.5,368.2292,596.7999878,None,0,1292
37:28.5,368.2456,596.7999878,None,0,1292
37:28.5,368.262,596.7999878,None,0,1292
37:28.5,368.2784,596.7999878,None,0,1292
37:28.5,368.2948,596.7999878,None,0,1292
37:28.6,368.3112,596.7999878,None,0,1292
37:28.6,368.3276,596.7999878,None,0,1292
37:28.6,368.344,596.7999878,None,0,1292
37:28.6,368.3604,596.7999878,None,0,1292
37:28.6,368.3768,596.7999878,None,0,1292
37:28.6,368.3932,596.7999878,None,0,1292
37:28.6,368.4096,596.7999878,None,0,1292
37:28.6,368.426,596.7999878,None,0,1292
37:28.6,368.4424,596.7999878,None,0,1292
37:28.6,368.4588,596.7999878,None,0,1292
37:28.6,368.4752,596.7999878,None,0,1292
37:28.6,368.4916,596.7999878,None,0,1292
37:28.6,368.508,596.7999878,None,0,1292
37:28.6,368.5244,596.7999878,None,0,1292
37:28.6,368.5408,596.7999878,None,0,1292
37:28.6,368.5572,596.7999878,None,0,1292
37:28.6,368.5736,596.7999878,None,0,1292
37:28.6,368.59,596.7999878,None,0,1292
37:28.6,368.6064,596.7999878,None,0,1292
37:28.6,368.6228,596.7999878,None,0,1292
37:28.6,368.6392,596.7999878,None,0,1292
37:28.6,368.6556,596.7999878,None,0,1292
37:28.6,368.672,596.7999878,None,0,1292
37:28.6,368.6884,596.7999878,None,0,1292
37:28.6,368.7048,596.7999878,None,0,1292
37:28.7,368.7212,596.7999878,None,0,1292
37:28.7,368.7376,596.7999878,None,0,1292
37:28.7,368.754,596.7999878,None,0,1292
37:28.7,368.7704,596.7999878,None,0,1292
37:28.7,368.7868,596.7999878,None,0,1292
37:28.7,368.8032,596.7999878,None,0,1292
37:28.7,368.8196,596.7999878,None,0,1292
37:28.7,368.836,596.7999878,None,0,1292
37:28.7,368.8524,596.7999878,None,0,1292
37:28.7,368.8688,596.7999878,None,0,1292
37:28.7,368.8852,596.7999878,None,0,1292
37:28.7,368.9016,596.7999878,None,0,1292
37:28.7,368.918,596.7999878,None,0,1292
37:28.7,368.9344,596.7999878,None,0,1292
37:28.7,368.9508,596.7999878,None,0,1292
37:28.7,368.9672,596.7999878,None,0,1292
37:28.7,368.9836,596.7999878,None,0,1292
37:28.7,369,596.7999878,None,0,1292
37:28.7,369.0164,596.7999878,None,0,1292
37:28.7,369.0328,596.7999878,None,0,1292
37:28.7,369.0492,596.7999878,None,0,1292
37:28.7,369.0656,596.7999878,None,0,1292
37:28.7,369.082,596.7999878,None,0,1292
37:28.7,369.0984,596.7999878,None,0,1292
37:28.7,369.1148,596.7999878,None,0,1292
37:28.8,369.1312,596.7999878,None,0,1292
37:28.8,369.1476,596.7999878,None,0,1292
37:28.8,369.164,596.7999878,None,0,1292
37:28.8,369.1804,596.7999878,None,0,1292
37:28.8,369.1968,596.7999878,None,0,1292
37:28.8,369.2132,596.7999878,None,0,1292
37:28.8,369.2296,596.7999878,None,0,1292
37:28.8,369.246,596.7999878,None,0,1292
37:28.8,369.2624,596.7999878,None,0,1292
37:28.8,369.2788,596.7999878,None,0,1292
37:28.8,369.2952,596.7999878,None,0,1292
37:28.8,369.3116,596.7999878,None,0,1292
37:28.8,369.328,596.7999878,None,0,1292
37:28.8,369.3444,596.7999878,None,0,1292
37:28.8,369.3608,596.7999878,None,0,1292
37:28.8,369.3772,596.7999878,None,0,1292
37:28.8,369.3936,596.7999878,None,0,1292
37:28.8,369.41,596.7999878,None,0,1292
37:28.8,369.4264,596.7999878,None,0,1292
37:28.8,369.4428,596.7999878,None,0,1292
37:28.8,369.4592,596.7999878,None,0,1292
37:28.8,369.4756,596.7999878,None,0,1292
37:28.8,369.492,596.7999878,None,0,1292
37:28.8,369.5084,596.7999878,None,0,1292
37:28.8,369.5248,596.7999878,None,0,1292
37:28.9,369.5412,596.7999878,None,0,1292
37:28.9,369.5576,596.7999878,None,0,1292
37:28.9,369.574,596.7999878,None,0,1292
37:28.9,369.5904,596.7999878,None,0,1292
37:28.9,369.6068,596.7999878,None,0,1292
37:28.9,369.6232,596.7999878,None,0,1292
37:28.9,369.6396,596.7999878,None,0,1292
37:28.9,369.656,596.7999878,None,0,1292
37:28.9,369.6724,596.7999878,None,0,1292
37:28.9,369.6888,596.7999878,None,0,1292
37:28.9,369.7052,596.7999878,None,0,1292
37:28.9,369.7216,596.7999878,None,0,1292
37:28.9,369.738,596.7999878,None,0,1292
37:28.9,369.7544,596.7999878,None,0,1292
37:28.9,369.7708,596.7999878,None,0,1292
37:28.9,369.7872,596.7999878,None,0,1292
37:28.9,369.8036,596.7999878,None,0,1292
37:28.9,369.82,596.7999878,None,0,1292
37:28.9,369.8364,596.7999878,None,0,1292
37:28.9,369.8528,596.7999878,None,0,1292
37:28.9,369.8692,596.7999878,None,0,1292
37:28.9,369.8856,596.7999878,None,0,1292
37:28.9,369.902,596.7999878,None,0,1292
37:28.9,369.9184,596.7999878,None,0,1292
37:28.9,369.9348,596.7999878,None,0,1292
37:29.0,369.9512,596.7999878,None,0,1292
37:29.0,369.9676,596.7999878,None,0,1292
37:29.0,369.984,596.7999878,None,0,1292
37:29.0,370.0004,596.7999878,None,0,1292
37:29.0,370.0168,596.7999878,None,0,1292
37:29.0,370.0332,596.7999878,None,0,1292
37:29.0,370.0496,596.7999878,None,0,1292
37:29.0,370.066,596.7999878,None,0,1292
37:29.0,370.0824,596.7999878,None,0,1292
37:29.0,370.0988,596.7999878,None,0,1292
37:29.0,370.1152,596.7999878,None,0,1292
37:29.0,370.1316,596.7999878,None,0,1292
37:29.0,370.148,596.7999878,None,0,1292
37:29.0,370.1644,596.7999878,None,0,1292
37:29.0,370.1808,596.7999878,None,0,1292
37:29.0,370.1972,596.7999878,None,0,1292
37:29.0,370.2136,596.7999878,None,0,1292
37:29.0,370.23,596.7999878,None,0,1292
37:29.0,370.2464,596.7999878,None,0,1292
37:29.0,370.2628,596.7999878,None,0,1292
37:29.0,370.2792,596.7999878,None,0,1292
37:29.0,370.2956,596.7999878,None,0,1292
37:29.0,370.312,596.7999878,None,0,1292
37:29.0,370.3284,596.7999878,None,0,1292
37:29.0,370.3448,596.7999878,None,0,1292
37:29.1,370.3612,596.7999878,None,0,1292
37:29.1,370.3776,596.7999878,None,0,1292
37:29.1,370.394,596.7999878,None,0,1292
37:29.1,370.4104,596.7999878,None,0,1292
37:29.1,370.4268,596.7999878,None,0,1292
37:29.1,370.4432,596.7999878,None,0,1292
37:29.1,370.4596,596.7999878,None,0,1292
37:29.1,370.476,596.7999878,None,0,1292
37:29.1,370.4924,596.7999878,None,0,1292
37:29.1,370.5088,596.7999878,None,0,1292
37:29.1,370.5252,596.7999878,None,0,1292
37:29.1,370.5416,596.7999878,None,0,1292
37:29.1,370.558,596.7999878,None,0,1292
37:29.1,370.5744,596.7999878,None,0,1292
37:29.1,370.5908,596.7999878,None,0,1292
37:29.1,370.6072,596.7999878,None,0,1292
37:29.1,370.6236,596.7999878,None,0,1292
37:29.1,370.64,596.7999878,None,0,1292
37:29.1,370.6564,596.7999878,None,0,1292
37:29.1,370.6728,596.7999878,None,0,1292
37:29.1,370.6892,596.7999878,None,0,1292
37:29.1,370.7056,596.7999878,None,0,1292
37:29.1,370.722,596.7999878,None,0,1292
37:29.1,370.7384,596.7999878,None,0,1292
37:29.1,370.7548,596.7999878,None,0,1292
37:29.2,370.7712,596.7999878,None,0,1292
37:29.2,370.7876,596.7999878,None,0,1292
37:29.2,370.804,596.7999878,None,0,1292
37:29.2,370.8204,596.7999878,None,0,1292
37:29.2,370.8368,596.7999878,None,0,1292
37:29.2,370.8532,596.7999878,None,0,1292
37:29.2,370.8696,596.7999878,None,0,1292
37:29.2,370.886,596.7999878,None,0,1292
37:29.2,370.9024,596.7999878,None,0,1292
37:29.2,370.9188,596.7999878,None,0,1292
37:29.2,370.9352,596.7999878,None,0,1292
37:29.2,370.9516,596.7999878,None,0,1292
37:29.2,370.968,596.7999878,None,0,1292
37:29.2,370.9844,596.7999878,None,0,1292
37:29.2,371.0008,596.7999878,None,0,1292
37:29.2,371.0172,596.7999878,None,0,1292
37:29.2,371.0336,596.7999878,None,0,1292
37:29.2,371.05,596.7999878,None,0,1292
37:29.2,371.0664,596.7999878,None,0,1292
37:29.2,371.0828,596.7999878,None,0,1292
37:29.2,371.0992,596.7999878,None,0,1292
37:29.2,371.1156,596.7999878,None,0,1292
37:29.2,371.132,596.7999878,None,0,1292
37:29.2,371.1484,596.7999878,None,0,1292
37:29.2,371.1648,596.7999878,None,0,1292
37:29.3,371.1812,596.7999878,None,0,1292
37:29.3,371.1976,596.7999878,None,0,1292
37:29.3,371.214,596.7999878,None,0,1292
37:29.3,371.2304,596.7999878,None,0,1292
37:29.3,371.2468,596.7999878,None,0,1292
37:29.3,371.2632,596.7999878,None,0,1292
37:29.3,371.2796,596.7999878,None,0,1292
37:29.3,371.296,596.7999878,None,0,1292
37:29.3,371.3124,596.7999878,None,0,1292
37:29.3,371.3288,596.7999878,None,0,1292
37:29.3,371.3452,596.7999878,None,0,1292
37:29.3,371.3616,596.7999878,None,0,1292
37:29.3,371.378,596.7999878,None,0,1292
37:29.3,371.3944,596.7999878,None,0,1292
37:29.3,371.4108,596.7999878,None,0,1292
37:29.3,371.4272,596.7999878,None,0,1292
37:29.3,371.4436,596.7999878,None,0,1292
37:29.3,371.46,596.7999878,None,0,1292
37:29.3,371.4764,596.7999878,None,0,1292
37:29.3,371.4928,596.7999878,None,0,1292
37:29.3,371.5092,596.7999878,None,0,1292
37:29.3,371.5256,596.7999878,None,0,1292
37:29.3,371.542,596.7999878,None,0,1292
37:29.3,371.5584,596.7999878,None,0,1292
37:29.3,371.5748,596.7999878,None,0,1292
37:29.4,371.5912,596.7999878,None,0,1292
37:29.4,371.6076,596.7999878,None,0,1292
37:29.4,371.624,596.7999878,None,0,1292
37:29.4,371.6404,596.7999878,None,0,1292
37:29.4,371.6568,596.7999878,None,0,1292
37:29.4,371.6732,596.7999878,None,0,1292
37:29.4,371.6896,596.7999878,None,0,1292
37:29.4,371.706,596.7999878,None,0,1292
37:29.4,371.7224,596.7999878,None,0,1292
37:29.4,371.7388,596.7999878,None,0,1292
37:29.4,371.7552,596.7999878,None,0,1292
37:29.4,371.7716,596.7999878,None,0,1292
37:29.4,371.788,596.7999878,None,0,1292
37:29.4,371.8044,596.7999878,None,0,1292
37:29.4,371.8208,596.7999878,None,0,1292
37:29.4,371.8372,596.7999878,None,0,1292
37:29.4,371.8536,596.7999878,None,0,1292
37:29.4,371.87,596.7999878,None,0,1292
37:29.4,371.8864,596.7999878,None,0,1292
37:29.4,371.9028,596.7999878,None,0,1292
37:29.4,371.9192,596.7999878,None,0,1292
37:29.4,371.9356,596.7999878,None,0,1292
37:29.4,371.952,596.7999878,None,0,1292
37:29.4,371.9684,596.7999878,None,0,1292
37:29.4,371.9848,596.7999878,None,0,1292
37:29.5,372.0012,596.7999878,None,0,1292
37:29.5,372.0176,596.7999878,None,0,1292
37:29.5,372.034,596.7999878,None,0,1292
37:29.5,372.0504,596.7999878,None,0,1292
37:29.5,372.0668,596.7999878,None,0,1292
37:29.5,372.0832,596.7999878,None,0,1292
37:29.5,372.0996,596.7999878,None,0,1292
37:29.5,372.116,596.7999878,None,0,1292
37:29.5,372.1324,596.7999878,None,0,1292
37:29.5,372.1488,596.7999878,None,0,1292
37:29.5,372.1652,596.7999878,None,0,1292
37:29.5,372.1816,596.7999878,None,0,1292
37:29.5,372.198,596.7999878,None,0,1292
37:29.5,372.2144,596.7999878,None,0,1292
37:29.5,372.2308,596.7999878,None,0,1292
37:29.5,372.2472,596.7999878,None,0,1292
37:29.5,372.2636,596.7999878,None,0,1292
37:29.5,372.28,596.7999878,None,0,1292
37:29.5,372.2964,596.7999878,None,0,1292
37:29.5,372.3128,596.7999878,None,0,1292
37:29.5,372.3292,596.7999878,None,0,1292
37:29.5,372.3456,596.7999878,None,0,1292
37:29.5,372.362,596.7999878,None,0,1292
37:29.5,372.3784,596.7999878,None,0,1292
37:29.5,372.3948,596.7999878,None,0,1292
37:29.6,372.4112,596.7999878,None,0,1292
37:29.6,372.4276,596.7999878,None,0,1292
37:29.6,372.444,596.7999878,None,0,1292
37:29.6,372.4604,596.7999878,None,0,1292
37:29.6,372.4768,596.7999878,None,0,1292
37:29.6,372.4932,596.7999878,None,0,1292
37:29.6,372.5096,596.7999878,None,0,1292
37:29.6,372.526,596.7999878,None,0,1292
37:29.6,372.5424,596.7999878,None,0,1292
37:29.6,372.5588,596.7999878,None,0,1292
37:29.6,372.5752,596.7999878,None,0,1292
37:29.6,372.5916,596.7999878,None,0,1292
37:29.6,372.608,596.7999878,None,0,1292
37:29.6,372.6244,596.7999878,None,0,1292
37:29.6,372.6408,596.7999878,None,0,1292
37:29.6,372.6572,596.7999878,None,0,1292
37:29.6,372.6736,596.7999878,None,0,1292
37:29.6,372.69,596.7999878,None,0,1292
37:29.6,372.7064,596.7999878,None,0,1292
37:29.6,372.7228,596.7999878,None,0,1292
37:29.6,372.7392,596.7999878,None,0,1292
37:29.6,372.7556,596.7999878,None,0,1292
37:29.6,372.772,596.7999878,None,0,1292
37:29.6,372.7884,596.7999878,None,0,1292
37:29.6,372.8048,596.7999878,None,0,1292
37:29.7,372.8212,596.7999878,None,0,1292
37:29.7,372.8376,596.7999878,None,0,1292
37:29.7,372.854,596.7999878,None,0,1292
37:29.7,372.8704,596.7999878,None,0,1292
37:29.7,372.8868,596.7999878,None,0,1292
37:29.7,372.9032,596.7999878,None,0,1292
37:29.7,372.9196,596.7999878,None,0,1292
37:29.7,372.936,596.7999878,None,0,1292
37:29.7,372.9524,596.7999878,None,0,1292
37:29.7,372.9688,596.7999878,None,0,1292
37:29.7,372.9852,596.7999878,None,0,1292
37:29.7,373.0016,596.7999878,None,0,1292
37:29.7,373.018,596.7999878,None,0,1292
37:29.7,373.0344,596.7999878,None,0,1292
37:29.7,373.0508,596.7999878,None,0,1292
37:29.7,373.0672,596.7999878,None,0,1292
37:29.7,373.0836,596.7999878,None,0,1292
37:29.7,373.1,596.7999878,None,0,1292
37:29.7,373.1164,596.7999878,None,0,1292
37:29.7,373.1328,596.7999878,None,0,1292
37:29.7,373.1492,596.7999878,None,0,1292
37:29.7,373.1656,596.7999878,None,0,1292
37:29.7,373.182,596.7999878,None,0,1292
37:29.7,373.1984,596.7999878,None,0,1292
37:29.7,373.2148,596.7999878,None,0,1292
37:29.8,373.2312,596.7999878,None,0,1292
37:29.8,373.2476,596.7999878,None,0,1292
37:29.8,373.264,596.7999878,None,0,1292
37:29.8,373.2804,596.7999878,None,0,1292
37:29.8,373.2968,596.7999878,None,0,1292
37:29.8,373.3132,596.7999878,None,0,1292
37:29.8,373.3296,596.7999878,None,0,1292
37:29.8,373.346,596.7999878,None,0,1292
37:29.8,373.3624,596.7999878,None,0,1292
37:29.8,373.3788,596.7999878,None,0,1292
37:29.8,373.3952,596.7999878,None,0,1292
37:29.8,373.4116,596.7999878,None,0,1292
37:29.8,373.428,596.7999878,None,0,1292
37:29.8,373.4444,596.7999878,None,0,1292
37:29.8,373.4608,596.7999878,None,0,1292
37:29.8,373.4772,596.7999878,None,0,1292
37:29.8,373.4936,596.7999878,None,0,1292
37:29.8,373.51,596.7999878,None,0,1292
37:29.8,373.5264,596.7999878,None,0,1292
37:29.8,373.5428,596.7999878,None,0,1292
37:29.8,373.5592,596.7999878,None,0,1292
37:29.8,373.5756,596.7999878,None,0,1292
37:29.8,373.592,596.7999878,None,0,1292
37:29.8,373.6084,596.7999878,None,0,1292
37:29.8,373.6248,596.7999878,None,0,1292
37:29.9,373.6412,596.7999878,None,0,1292
37:29.9,373.6576,596.7999878,None,0,1292
37:29.9,373.674,596.7999878,None,0,1292
37:29.9,373.6904,596.7999878,None,0,1292
37:29.9,373.7068,596.7999878,None,0,1292
37:29.9,373.7232,596.7999878,None,0,1292
37:29.9,373.7396,596.7999878,None,0,1292
37:29.9,373.756,596.7999878,None,0,1292
37:29.9,373.7724,596.7999878,None,0,1292
37:29.9,373.7888,596.7999878,None,0,1292
37:29.9,373.8052,596.7999878,None,0,1292
37:29.9,373.8216,596.7999878,None,0,1292
37:29.9,373.838,596.7999878,None,0,1292
37:29.9,373.8544,596.7999878,None,0,1292
37:29.9,373.8708,596.7999878,None,0,1292
37:29.9,373.8872,596.7999878,None,0,1292
37:29.9,373.9036,596.7999878,None,0,1292
37:29.9,373.92,596.7999878,None,0,1292
37:29.9,373.9364,596.7999878,None,0,1292
37:29.9,373.9528,596.7999878,None,0,1292
37:29.9,373.9692,596.7999878,None,0,1292
37:29.9,373.9856,596.7999878,None,0,1292
37:29.9,374.002,596.7999878,None,0,1292
37:29.9,374.0184,596.7999878,None,0,1292
37:29.9,374.0348,596.7999878,None,0,1292
37:30.0,374.0512,596.7999878,None,0,1292
37:30.0,374.0676,596.7999878,None,0,1292
37:30.0,374.084,596.7999878,None,0,1292
37:30.0,374.1004,596.7999878,None,0,1292
37:30.0,374.1168,596.7999878,None,0,1292
37:30.0,374.1332,596.7999878,None,0,1292
37:30.0,374.1496,596.7999878,None,0,1292
37:30.0,374.166,596.7999878,None,0,1292
37:30.0,374.1824,596.7999878,None,0,1292
37:30.0,374.1988,596.7999878,None,0,1292
37:30.0,374.2152,596.7999878,None,0,1292
37:30.0,374.2316,596.7999878,None,0,1292
37:30.0,374.248,596.7999878,None,0,1292
37:30.0,374.2644,596.7999878,None,0,1292
37:30.0,374.2808,596.7999878,None,0,1292
37:30.0,374.2972,596.7999878,None,0,1292
37:30.0,374.3136,596.7999878,None,0,1292
37:30.0,374.33,596.7999878,None,0,1292
37:30.0,374.3464,596.7999878,None,0,1292
37:30.0,374.3628,596.7999878,None,0,1292
37:30.0,374.3792,596.7999878,None,0,1292
37:30.0,374.3956,596.7999878,None,0,1292
37:30.0,374.412,596.7999878,None,0,1292
37:30.0,374.4284,596.7999878,None,0,1292
37:30.0,374.4448,596.7999878,None,0,1292
37:30.1,374.4612,596.7999878,None,0,1292
37:30.1,374.4776,596.7999878,None,0,1292
37:30.1,374.494,596.7999878,None,0,1292
37:30.1,374.5104,596.7999878,None,0,1292
37:30.1,374.5268,596.7999878,None,0,1292
37:30.1,374.5432,596.7999878,None,0,1292
37:30.1,374.5596,596.7999878,None,0,1292
37:30.1,374.576,596.7999878,None,0,1292
37:30.1,374.5924,596.7999878,None,0,1292
37:30.1,374.6088,596.7999878,None,0,1292
37:30.1,374.6252,596.7999878,None,0,1292
37:30.1,374.6416,596.7999878,None,0,1292
37:30.1,374.658,596.7999878,None,0,1292
37:30.1,374.6744,596.7999878,None,0,1292
37:30.1,374.6908,596.7999878,None,0,1292
37:30.1,374.7072,596.7999878,None,0,1292
37:30.1,374.7236,596.7999878,None,0,1292
37:30.1,374.74,596.7999878,None,0,1292
37:30.1,374.7564,596.7999878,None,0,1292
37:30.1,374.7728,596.7999878,None,0,1292
37:30.1,374.7892,596.7999878,None,0,1292
37:30.1,374.8056,596.7999878,None,0,1292
37:30.1,374.822,596.7999878,None,0,1292
37:30.1,374.8384,596.7999878,None,0,1292
37:30.1,374.8548,596.7999878,None,0,1292
37:30.2,374.8712,596.7999878,None,0,1292
37:30.2,374.8876,596.7999878,None,0,1292
37:30.2,374.904,596.7999878,None,0,1292
37:30.2,374.9204,596.7999878,None,0,1292
37:30.2,374.9368,596.7999878,None,0,1292
37:30.2,374.9532,596.7999878,None,0,1292
37:30.2,374.9696,596.7999878,None,0,1292
37:30.2,374.986,596.7999878,None,0,1292
37:30.2,375.0024,596.7999878,None,0,1292
37:30.2,375.0188,596.7999878,None,0,1292
37:30.2,375.0352,596.7999878,None,0,1292
37:30.2,375.0516,596.7999878,None,0,1292
37:30.2,375.068,596.7999878,None,0,1292
37:30.2,375.0844,596.7999878,None,0,1292
37:30.2,375.1008,596.7999878,None,0,1292
37:30.2,375.1172,596.7999878,None,0,1292
37:30.2,375.1336,596.7999878,None,0,1292
37:30.2,375.15,596.7999878,None,0,1292
37:30.2,375.1664,596.7999878,None,0,1292
37:30.2,375.1828,596.7999878,None,0,1292
37:30.2,375.1992,596.7999878,None,0,1292
37:30.2,375.2156,596.7999878,None,0,1292
37:30.2,375.232,596.7999878,None,0,1292
37:30.2,375.2484,596.7999878,None,0,1292
37:30.2,375.2648,596.7999878,None,0,1292
37:30.3,375.2812,596.7999878,None,0,1292
37:30.3,375.2976,596.7999878,None,0,1292
37:30.3,375.314,596.7999878,None,0,1292
37:30.3,375.3304,596.7999878,None,0,1292
37:30.3,375.3468,596.7999878,None,0,1292
37:30.3,375.3632,596.7999878,None,0,1292
37:30.3,375.3796,596.7999878,None,0,1292
37:30.3,375.396,596.7999878,None,0,1292
37:30.3,375.4124,596.7999878,None,0,1292
37:30.3,375.4288,596.7999878,None,0,1292
37:30.3,375.4452,596.7999878,None,0,1292
37:30.3,375.4616,596.7999878,None,0,1292
37:30.3,375.478,596.7999878,None,0,1292
37:30.3,375.4944,596.7999878,None,0,1292
37:30.3,375.5108,596.7999878,None,0,1292
37:30.3,375.5272,596.7999878,None,0,1292
37:30.3,375.5436,596.7999878,None,0,1292
37:30.3,375.56,596.7999878,None,0,1292
37:30.3,375.5764,596.7999878,None,0,1292
37:30.3,375.5928,596.7999878,None,0,1292
37:30.3,375.6092,596.7999878,None,0,1292
37:30.3,375.6256,596.7999878,None,0,1292
37:30.3,375.642,596.7999878,None,0,1292
37:30.3,375.6584,596.7999878,None,0,1292
37:30.3,375.6748,596.7999878,None,0,1292
37:30.4,375.6912,596.7999878,None,0,1292
37:30.4,375.7076,596.7999878,None,0,1292
37:30.4,375.724,596.7999878,None,0,1292
37:30.4,375.7404,596.7999878,None,0,1292
37:30.4,375.7568,596.7999878,None,0,1292
37:30.4,375.7732,596.7999878,None,0,1292
37:30.4,375.7896,596.7999878,None,0,1292
37:30.4,375.806,596.7999878,None,0,1292
37:30.4,375.8224,596.7999878,None,0,1292
37:30.4,375.8388,596.7999878,None,0,1292
37:30.4,375.8552,596.7999878,None,0,1292
37:30.4,375.8716,596.7999878,None,0,1292
37:30.4,375.888,596.7999878,None,0,1292
37:30.4,375.9044,596.7999878,None,0,1292
37:30.4,375.9208,596.7999878,None,0,1292
37:30.4,375.9372,596.7999878,None,0,1292
37:30.4,375.9536,596.7999878,None,0,1292
37:30.4,375.97,596.7999878,None,0,1292
37:30.4,375.9864,596.7999878,None,0,1292
37:30.4,376.0028,596.7999878,None,0,1292
37:30.4,376.0192,596.7999878,None,0,1292
37:30.4,376.0356,596.7999878,None,0,1292
37:30.4,376.052,596.7999878,None,0,1292
37:30.4,376.0684,596.7999878,None,0,1292
37:30.4,376.0848,596.7999878,None,0,1292
37:30.5,376.1012,596.7999878,None,0,1292
37:30.5,376.1176,596.7999878,None,0,1292
37:30.5,376.134,596.7999878,None,0,1292
37:30.5,376.1504,596.7999878,None,0,1292
37:30.5,376.1668,596.7999878,None,0,1292
37:30.5,376.1832,596.7999878,None,0,1292
37:30.5,376.1996,596.7999878,None,0,1292
37:30.5,376.216,596.7999878,None,0,1292
37:30.5,376.2324,596.7999878,None,0,1292
37:30.5,376.2488,596.7999878,None,0,1292
37:30.5,376.2652,596.7999878,None,0,1292
37:30.5,376.2816,596.7999878,None,0,1292
37:30.5,376.298,596.7999878,None,0,1292
37:30.5,376.3144,596.7999878,None,0,1292
37:30.5,376.3308,596.7999878,None,0,1292
37:30.5,376.3472,596.7999878,None,0,1292
37:30.5,376.3636,596.7999878,None,0,1292
37:30.5,376.38,596.7999878,None,0,1292
37:30.5,376.3964,596.7999878,None,0,1292
37:30.5,376.4128,596.7999878,None,0,1292
37:30.5,376.4292,596.7999878,None,0,1292
37:30.5,376.4456,596.7999878,None,0,1292
37:30.5,376.462,596.7999878,None,0,1292
37:30.5,376.4784,596.7999878,None,0,1292
37:30.5,376.4948,596.7999878,None,0,1292
37:30.6,376.5112,596.7999878,None,0,1292
37:30.6,376.5276,596.7999878,None,0,1292
37:30.6,376.544,596.7999878,None,0,1292
37:30.6,376.5604,596.7999878,None,0,1292
37:30.6,376.5768,596.7999878,None,0,1292
37:30.6,376.5932,596.7999878,None,0,1292
37:30.6,376.6096,596.7999878,None,0,1292
37:30.6,376.626,596.7999878,None,0,1292
37:30.6,376.6424,596.7999878,None,0,1292
37:30.6,376.6588,596.7999878,None,0,1292
37:30.6,376.6752,596.7999878,None,0,1292
37:30.6,376.6916,596.7999878,None,0,1292
37:30.6,376.708,596.7999878,None,0,1292
37:30.6,376.7244,596.7999878,None,0,1292
37:30.6,376.7408,596.7999878,None,0,1292
37:30.6,376.7572,596.7999878,None,0,1292
37:30.6,376.7736,596.7999878,None,0,1292
37:30.6,376.79,596.7999878,None,0,1292
37:30.6,376.8064,596.7999878,None,0,1292
37:30.6,376.8228,596.7999878,None,0,1292
37:30.6,376.8392,596.7999878,None,0,1292
37:30.6,376.8556,596.7999878,None,0,1292
37:30.6,376.872,596.7999878,None,0,1292
37:30.6,376.8884,596.7999878,None,0,1292
37:30.6,376.9048,596.7999878,None,0,1292
37:30.7,376.9212,596.7999878,None,0,1292
37:30.7,376.9376,596.7999878,None,0,1292
37:30.7,376.954,596.7999878,None,0,1292
37:30.7,376.9704,596.7999878,None,0,1292
37:30.7,376.9868,596.7999878,None,0,1292
37:30.7,377.0032,596.7999878,None,0,1292
37:30.7,377.0196,596.7999878,None,0,1292
37:30.7,377.036,596.7999878,None,0,1292
37:30.7,377.0524,596.7999878,None,0,1292
37:30.7,377.0688,596.7999878,None,0,1292
37:30.7,377.0852,596.7999878,None,0,1292
37:30.7,377.1016,596.7999878,None,0,1292
37:30.7,377.118,596.7999878,None,0,1292
37:30.7,377.1344,596.7999878,None,0,1292
37:30.7,377.1508,596.7999878,None,0,1292
37:30.7,377.1672,596.7999878,None,0,1292
37:30.7,377.1836,596.7999878,None,0,1292
37:30.7,377.2,596.7999878,None,0,1292
37:30.7,377.2164,596.7999878,None,0,1292
37:30.7,377.2328,596.7999878,None,0,1292
37:30.7,377.2492,596.7999878,None,0,1292
37:30.7,377.2656,596.7999878,None,0,1292
37:30.7,377.282,596.7999878,None,0,1292
37:30.7,377.2984,596.7999878,None,0,1292
37:30.7,377.3148,596.7999878,None,0,1292
37:30.8,377.3312,596.7999878,None,0,1292
37:30.8,377.3476,596.7999878,None,0,1292
37:30.8,377.364,596.7999878,None,0,1292
